,home,point_diff,yard_diff,turn_diff,rank_diff,spread,Win,WinSpread
887,0,-133,-260,12,16,8.0,1.0,1.0
888,1,45,58,-1,-5,-3.0,0.0,0.0
889,0,-45,-58,1,5,3.0,1.0,1.0
890,1,-31,-253,-1,4,-2.0,0.0,0.0
891,0,31,253,1,-4,2.0,1.0,1.0
892,1,-26,341,10,2,-5.0,1.0,1.0
893,0,26,-341,-10,-2,5.0,0.0,0.0
894,1,-25,456,8,-1,-3.0,1.0,1.0
895,0,25,-456,-8,1,3.0,0.0,0.0
896,1,109,598,6,-5,-9.0,1.0,1.0
897,0,-109,-598,-6,5,9.0,0.0,0.0
898,1,42,-261,-10,-5,-6.5,1.0,1.0
899,0,-42,261,10,5,6.5,0.0,0.0
900,1,-20,520,4,9,-3.0,1.0,1.0
901,0,20,-520,-4,-9,3.0,0.0,0.0
902,1,166,1368,-10,-25,-13.5,1.0,1.0
903,0,-166,-1368,10,25,13.5,0.0,0.0
904,1,67,-216,-12,-2,-7.0,0.0,0.0
905,0,-67,216,12,2,7.0,1.0,1.0
906,1,-217,-1999,9,17,10.5,0.0,1.0
907,0,217,1999,-9,-17,-10.5,1.0,0.0
908,1,163,1497,-7,-24,-13.5,1.0,1.0
909,0,-163,-1497,7,24,13.5,0.0,0.0
910,1,76,256,-9,-16,-7.0,0.0,0.0
911,0,-76,-256,9,16,7.0,1.0,1.0
912,1,21,-219,14,5,-2.0,0.0,0.0
913,0,-21,219,-14,-5,2.0,1.0,1.0
914,1,97,1174,16,-13,-9.0,1.0,0.0
915,0,-97,-1174,-16,13,9.0,0.0,1.0
916,1,-123,-704,12,18,5.0,1.0,1.0
917,0,123,704,-12,-18,-5.0,0.0,0.0
918,1,-117,-2007,2,18,7.5,0.0,1.0
919,0,117,2007,-2,-18,-7.5,1.0,0.0
920,1,226,2202,-9,-18,-14.5,1.0,1.0
921,0,-226,-2202,9,18,14.5,0.0,0.0
922,1,60,125,-9,-5,-4.0,1.0,1.0
923,0,-60,-125,9,5,4.0,0.0,0.0
924,1,116,169,-5,-3,-6.5,1.0,1.0
925,0,-116,-169,5,3,6.5,0.0,0.0
926,1,-26,-521,-2,1,-3.0,1.0,1.0
927,0,26,521,2,-1,3.0,0.0,0.0
928,1,-14,-1030,-10,2,-3.0,1.0,0.5
929,0,14,1030,10,-2,3.0,0.0,0.5
930,1,-127,130,5,2,2.5,0.0,0.0
931,0,127,-130,-5,-2,-2.5,1.0,1.0
932,1,-174,-970,-5,6,5.5,0.0,1.0
933,0,174,970,5,-6,-5.5,1.0,0.0
934,1,233,1682,-15,-27,-17.0,1.0,0.0
935,0,-233,-1682,15,27,17.0,0.0,1.0
936,1,58,36,-6,-9,-8.0,1.0,0.0
937,0,-58,-36,6,9,8.0,0.0,1.0
938,1,-163,-2131,9,13,6.0,1.0,1.0
939,0,163,2131,-9,-13,-6.0,0.0,0.0
940,1,50,765,-26,-12,-5.5,1.0,0.0
941,0,-50,-765,26,12,5.5,0.0,1.0
942,1,-13,-307,7,5,-4.5,1.0,0.0
943,0,13,307,-7,-5,4.5,0.0,1.0
944,1,-78,28,11,2,2.0,1.0,1.0
945,0,78,-28,-11,-2,-2.0,0.0,0.0
946,1,-173,-220,22,19,3.0,1.0,1.0
947,0,173,220,-22,-19,-3.0,0.0,0.0
948,1,18,399,-4,-6,-3.0,0.0,0.0
949,0,-18,-399,4,6,3.0,1.0,1.0
950,1,-145,-1721,-3,19,7.0,0.0,0.0
951,0,145,1721,3,-19,-7.0,1.0,1.0
952,1,89,-59,-15,-12,-7.5,1.0,1.0
953,0,-89,59,15,12,7.5,0.0,0.0
954,1,10,80,-1,4,-3.0,0.0,0.0
955,0,-10,-80,1,-4,3.0,1.0,1.0
956,1,-108,-215,18,6,-3.0,1.0,1.0
957,0,108,215,-18,-6,3.0,0.0,0.0
958,1,129,2155,7,-12,-16.0,1.0,1.0
959,0,-129,-2155,-7,12,16.0,0.0,0.0
960,1,-87,-161,11,18,6.0,0.0,0.0
961,0,87,161,-11,-18,-6.0,1.0,1.0
962,1,-68,109,14,-1,-5.0,0.0,0.0
963,0,68,-109,-14,1,5.0,1.0,1.0
964,1,-146,-1698,5,17,3.5,0.0,0.0
965,0,146,1698,-5,-17,-3.5,1.0,1.0
966,1,-182,-1159,-3,7,3.5,0.0,1.0
967,0,182,1159,3,-7,-3.5,1.0,0.0
968,1,20,-136,3,-6,-8.0,1.0,1.0
969,0,-20,136,-3,6,8.0,0.0,0.0
970,1,37,-261,-3,1,3.0,1.0,1.0
971,0,-37,261,3,-1,-3.0,0.0,0.0
972,1,18,671,-7,-11,-4.0,0.0,0.0
973,0,-18,-671,7,11,4.0,1.0,1.0
974,1,111,43,-15,-3,-2.0,0.0,0.0
975,0,-111,-43,15,3,2.0,1.0,1.0
976,1,-241,-2656,4,13,7.0,0.0,0.0
977,0,241,2656,-4,-13,-7.0,1.0,1.0
978,1,-119,-2019,-11,12,7.0,1.0,1.0
979,0,119,2019,11,-12,-7.0,0.0,0.0
980,1,-40,281,5,-5,-6.0,0.0,0.0
981,0,40,-281,-5,5,6.0,1.0,1.0
982,1,-161,-1621,8,13,3.0,1.0,1.0
983,0,161,1621,-8,-13,-3.0,0.0,0.0
984,1,-3,178,-3,4,-3.0,0.0,0.0
985,0,3,-178,3,-4,3.0,1.0,1.0
986,1,-131,-571,1,7,6.0,1.0,1.0
987,0,131,571,-1,-7,-6.0,0.0,0.0
988,1,39,527,-4,1,-4.0,1.0,1.0
989,0,-39,-527,4,-1,4.0,0.0,0.0
990,1,-3,-331,1,-9,-4.0,1.0,0.0
991,0,3,331,-1,9,4.0,0.0,1.0
992,1,268,2111,-14,-8,-11.0,1.0,0.0
993,0,-268,-2111,14,8,11.0,0.0,1.0
994,1,-108,-453,5,4,3.0,1.0,1.0
995,0,108,453,-5,-4,-3.0,0.0,0.0
996,1,-81,-1311,6,14,5.5,0.0,0.0
997,0,81,1311,-6,-14,-5.5,1.0,1.0
998,1,291,1552,-8,-24,-14.0,1.0,0.0
999,0,-291,-1552,8,24,14.0,0.0,1.0
1000,1,180,2426,3,-24,-11.5,1.0,1.0
1001,0,-180,-2426,-3,24,11.5,0.0,0.0
1002,1,177,1891,-3,-15,-10.0,0.0,0.0
1003,0,-177,-1891,3,15,10.0,1.0,1.0
1004,1,-31,-148,8,-1,-1.5,1.0,1.0
1005,0,31,148,-8,1,1.5,0.0,0.0
1006,1,-11,965,6,14,1.5,0.0,0.0
1007,0,11,-965,-6,-14,-1.5,1.0,1.0
1008,1,-67,1027,15,8,-3.0,1.0,1.0
1009,0,67,-1027,-15,-8,3.0,0.0,0.0
1010,1,-89,-356,13,9,-7.0,1.0,0.0
1011,0,89,356,-13,-9,7.0,0.0,1.0
1012,1,73,1957,-5,-7,-7.0,1.0,1.0
1013,0,-73,-1957,5,7,7.0,0.0,0.0
1014,1,54,405,-6,5,-2.0,1.0,1.0
1015,0,-54,-405,6,-5,2.0,0.0,0.0
1016,1,-17,-919,17,5,-3.0,1.0,0.5
1017,0,17,919,-17,-5,3.0,0.0,0.5
1018,1,166,824,-13,-19,-10.5,1.0,1.0
1019,0,-166,-824,13,19,10.5,0.0,0.0
1020,1,35,-252,12,5,-2.0,0.0,0.0
1021,0,-35,252,-12,-5,2.0,1.0,1.0
1022,1,108,-525,-18,-4,-7.0,1.0,1.0
1023,0,-108,525,18,4,7.0,0.0,0.0
1024,1,0,0,0,-6,-6.5,1.0,0.0
1025,0,0,0,0,6,6.5,0.0,1.0
1026,1,0,0,0,-19,-6.0,1.0,0.0
1027,0,0,0,0,19,6.0,0.0,1.0
1028,1,0,0,0,-19,-13.0,1.0,1.0
1029,0,0,0,0,19,13.0,0.0,0.0
1030,1,0,0,0,-3,-5.0,0.0,0.0
1031,0,0,0,0,3,5.0,1.0,1.0
1032,1,0,0,0,-4,-4.0,0.0,0.0
1033,0,0,0,0,4,4.0,1.0,1.0
1034,1,0,0,0,19,4.5,0.0,0.0
1035,0,0,0,0,-19,-4.5,1.0,1.0
1036,1,0,0,0,-14,-14.0,1.0,1.0
1037,0,0,0,0,14,14.0,0.0,0.0
1038,1,0,0,0,9,5.0,0.0,0.0
1039,0,0,0,0,-9,-5.0,1.0,1.0
1040,1,0,0,0,10,2.5,0.0,0.0
1041,0,0,0,0,-10,-2.5,1.0,1.0
1042,1,0,0,0,-8,-4.0,1.0,1.0
1043,0,0,0,0,8,4.0,0.0,0.0
1044,1,0,0,0,-9,-4.0,0.0,0.0
1045,0,0,0,0,9,4.0,1.0,1.0
1046,1,0,0,0,-17,-6.0,1.0,0.5
1047,0,0,0,0,17,6.0,0.0,0.5
1048,1,0,0,0,-16,-7.0,1.0,1.0
1049,0,0,0,0,16,7.0,0.0,0.0
1050,1,0,0,0,1,-5.0,1.0,1.0
1051,0,0,0,0,-1,5.0,0.0,0.0
1052,1,0,0,0,-19,-13.5,1.0,0.0
1053,0,0,0,0,19,13.5,0.0,1.0
1054,1,0,0,0,25,10.0,0.0,1.0
1055,0,0,0,0,-25,-10.0,1.0,0.0
1056,1,-10,-362,-2,3,-1.0,0.0,0.0
1057,0,10,362,2,-3,1.0,1.0,1.0
1058,1,11,-131,-6,-15,-7.0,0.0,0.0
1059,0,-11,131,6,15,7.0,1.0,1.0
1060,1,16,114,-1,14,3.0,1.0,1.0
1061,0,-16,-114,1,-14,-3.0,0.0,0.0
1062,1,40,120,-9,-15,-5.5,1.0,1.0
1063,0,-40,-120,9,15,5.5,0.0,0.0
1064,1,22,120,2,-12,-10.0,1.0,0.0
1065,0,-22,-120,-2,12,10.0,0.0,1.0
1066,1,-32,-326,2,23,10.0,0.0,0.0
1067,0,32,326,-2,-23,-10.0,1.0,1.0
1068,1,14,242,-2,-14,-7.0,0.0,0.0
1069,0,-14,-242,2,14,7.0,1.0,1.0
1070,1,2,-233,-3,8,-3.0,0.0,0.0
1071,0,-2,233,3,-8,3.0,1.0,1.0
1072,1,10,-186,-5,-8,2.5,0.0,0.0
1073,0,-10,186,5,8,-2.5,1.0,1.0
1074,1,-24,-295,-3,4,-1.0,1.0,1.0
1075,0,24,295,3,-4,1.0,0.0,0.0
1076,1,12,-153,0,-8,-4.0,1.0,1.0
1077,0,-12,153,0,8,4.0,0.0,0.0
1078,1,19,37,-4,-4,-3.0,1.0,1.0
1079,0,-19,-37,4,4,3.0,0.0,0.0
1080,1,-10,-362,-2,-4,-1.0,0.0,0.0
1081,0,10,362,2,4,1.0,1.0,1.0
1082,1,-9,89,3,14,3.0,1.0,1.0
1083,0,9,-89,-3,-14,-3.0,0.0,0.0
1084,1,7,-67,0,10,-3.0,0.0,0.0
1085,0,-7,67,0,-10,3.0,1.0,1.0
1086,1,-14,-159,2,14,3.0,0.0,0.0
1087,0,14,159,-2,-14,-3.0,1.0,1.0
1088,1,-29,-182,3,20,6.5,0.0,0.0
1089,0,29,182,-3,-20,-6.5,1.0,1.0
1090,1,-34,-225,4,26,6.5,0.0,0.0
1091,0,34,225,-4,-26,-6.5,1.0,1.0
1092,1,19,210,-3,-21,-7.5,1.0,1.0
1093,0,-19,-210,3,21,7.5,0.0,0.0
1094,1,-28,-322,2,8,6.0,1.0,1.0
1095,0,28,322,-2,-8,-6.0,0.0,0.0
1096,1,-26,257,4,6,-4.5,1.0,1.0
1097,0,26,-257,-4,-6,4.5,0.0,0.0
1098,1,54,441,-4,-28,-13.5,1.0,1.0
1099,0,-54,-441,4,28,13.5,0.0,0.0
1100,1,2,-155,0,-10,-4.0,0.0,0.0
1101,0,-2,155,0,10,4.0,1.0,1.0
1102,1,30,242,-2,-8,-1.0,1.0,1.0
1103,0,-30,-242,2,8,1.0,0.0,0.0
1104,1,11,42,-2,-8,-7.0,1.0,0.0
1105,0,-11,-42,2,8,7.0,0.0,1.0
1106,1,-32,-322,3,14,5.5,0.0,0.0
1107,0,32,322,-3,-14,-5.5,1.0,1.0
1108,1,18,10,1,8,2.5,0.0,0.0
1109,0,-18,-10,-1,-8,-2.5,1.0,1.0
1110,1,15,89,-5,-8,-5.5,1.0,1.0
1111,0,-15,-89,5,8,5.5,0.0,0.0
1112,1,2,-57,0,18,3.0,1.0,1.0
1113,0,-2,57,0,-18,-3.0,0.0,0.0
1114,1,-27,-438,3,6,2.5,0.0,0.0
1115,0,27,438,-3,-6,-2.5,1.0,1.0
1116,1,4,22,-1,15,-3.0,0.0,0.0
1117,0,-4,-22,1,-15,3.0,1.0,1.0
1118,1,47,-8,-1,-10,-8.5,1.0,1.0
1119,0,-47,8,1,10,8.5,0.0,0.0
1120,1,-69,-733,6,27,9.5,0.0,0.0
1121,0,69,733,-6,-27,-9.5,1.0,1.0
1122,1,41,455,0,-5,-9.0,1.0,0.0
1123,0,-41,-455,0,5,9.0,0.0,1.0
1124,1,-40,-45,2,6,-2.0,1.0,1.0
1125,0,40,45,-2,-6,2.0,0.0,0.0
1126,1,30,358,1,-14,-9.5,1.0,1.0
1127,0,-30,-358,-1,14,9.5,0.0,0.0
1128,1,0,119,-1,-7,-8.0,1.0,1.0
1129,0,0,-119,1,7,8.0,0.0,0.0
1130,1,18,141,-4,-21,-10.5,1.0,1.0
1131,0,-18,-141,4,21,10.5,0.0,0.0
1132,1,-71,-497,5,18,6.5,0.0,1.0
1133,0,71,497,-5,-18,-6.5,1.0,0.0
1134,1,4,-200,-5,4,3.0,1.0,1.0
1135,0,-4,200,5,-4,-3.0,0.0,0.0
1136,1,33,200,-1,-2,-7.5,1.0,1.0
1137,0,-33,-200,1,2,7.5,0.0,0.0
1138,1,-18,174,5,3,-1.5,1.0,1.0
1139,0,18,-174,-5,-3,1.5,0.0,0.0
1140,1,21,338,-7,-4,3.0,1.0,1.0
1141,0,-21,-338,7,4,-3.0,0.0,0.0
1142,1,63,251,-3,-17,-9.5,1.0,1.0
1143,0,-63,-251,3,17,9.5,0.0,0.0
1144,1,-12,-10,5,4,-5.5,1.0,1.0
1145,0,12,10,-5,-4,5.5,0.0,0.0
1146,1,13,241,4,-5,-5.0,1.0,1.0
1147,0,-13,-241,-4,5,5.0,0.0,0.0
1148,1,-122,-516,9,29,10.5,0.0,0.0
1149,0,122,516,-9,-29,-10.5,1.0,1.0
1150,1,-66,-630,-2,13,7.0,0.0,1.0
1151,0,66,630,2,-13,-7.0,1.0,0.0
1152,1,33,219,-3,-6,-5.0,0.0,0.0
1153,0,-33,-219,3,6,5.0,1.0,1.0
1154,1,75,820,-1,-21,-15.5,1.0,1.0
1155,0,-75,-820,1,21,15.5,0.0,0.0
1156,1,87,1249,-6,-26,-15.0,1.0,1.0
1157,0,-87,-1249,6,26,15.0,0.0,0.0
1158,1,-58,-587,-1,12,11.0,0.0,1.0
1159,0,58,587,1,-12,-11.0,1.0,0.0
1160,1,36,594,-4,-4,-9.0,0.0,0.0
1161,0,-36,-594,4,4,9.0,1.0,1.0
1162,1,-44,-302,5,4,-5.5,1.0,0.0
1163,0,44,302,-5,-4,5.5,0.0,1.0
1164,1,45,155,-2,3,-1.0,0.0,0.0
1165,0,-45,-155,2,-3,1.0,1.0,1.0
1166,1,-13,76,3,-1,-6.0,1.0,1.0
1167,0,13,-76,-3,1,6.0,0.0,0.0
1168,1,-19,67,8,6,-2.0,1.0,1.0
1169,0,19,-67,-8,-6,2.0,0.0,0.0
1170,1,37,147,-5,2,3.0,1.0,1.0
1171,0,-37,-147,5,-2,-3.0,0.0,0.0
1172,1,-77,-438,7,24,3.5,0.0,0.0
1173,0,77,438,-7,-24,-3.5,1.0,1.0
1174,1,-15,11,3,16,3.0,1.0,1.0
1175,0,15,-11,-3,-16,-3.0,0.0,0.0
1176,1,-25,-321,-7,8,3.0,0.0,0.0
1177,0,25,321,7,-8,-3.0,1.0,1.0
1178,1,81,1084,-1,-15,-14.0,1.0,0.0
1179,0,-81,-1084,1,15,14.0,0.0,1.0
1180,1,16,109,3,-16,-3.0,0.0,0.0
1181,0,-16,-109,-3,16,3.0,1.0,1.0
1182,1,70,202,-10,-12,-14.0,1.0,1.0
1183,0,-70,-202,10,12,14.0,0.0,0.0
1184,1,-2,-539,-1,2,-3.0,1.0,1.0
1185,0,2,539,1,-2,3.0,0.0,0.0
1186,1,82,142,-9,-11,-9.5,1.0,0.0
1187,0,-82,-142,9,11,9.5,0.0,1.0
1188,1,45,750,4,-6,-6.0,0.0,0.0
1189,0,-45,-750,-4,6,6.0,1.0,1.0
1190,1,25,-281,-6,-8,-3.0,1.0,0.0
1191,0,-25,281,6,8,3.0,0.0,1.0
1192,1,-122,-1338,9,22,14.0,1.0,1.0
1193,0,122,1338,-9,-22,-14.0,0.0,0.0
1194,1,37,305,0,1,-3.0,0.0,0.0
1195,0,-37,-305,0,-1,3.0,1.0,1.0
1196,1,52,224,-6,-16,-9.0,0.0,0.0
1197,0,-52,-224,6,16,9.0,1.0,1.0
1198,1,68,371,-8,-17,-9.0,1.0,1.0
1199,0,-68,-371,8,17,9.0,0.0,0.0
1200,1,12,20,-4,-4,-3.5,1.0,1.0
1201,0,-12,-20,4,4,3.5,0.0,0.0
1202,1,-57,-686,5,11,-3.0,0.0,0.0
1203,0,57,686,-5,-11,3.0,1.0,1.0
1204,1,-181,-1186,7,31,14.5,0.0,0.0
1205,0,181,1186,-7,-31,-14.5,1.0,1.0
1206,1,-34,-619,-4,14,5.5,0.0,0.0
1207,0,34,619,4,-14,-5.5,1.0,1.0
1208,1,-116,-1313,13,16,9.0,0.0,0.0
1209,0,116,1313,-13,-16,-9.0,1.0,1.0
1210,1,-40,733,12,5,-6.0,1.0,1.0
1211,0,40,-733,-12,-5,6.0,0.0,0.0
1212,1,-8,384,2,2,-3.0,1.0,0.5
1213,0,8,-384,-2,-2,3.0,0.0,0.5
1214,1,-151,-1223,9,25,15.5,0.0,0.0
1215,0,151,1223,-9,-25,-15.5,1.0,1.0
1216,1,-4,288,8,-2,-7.0,0.0,0.0
1217,0,4,-288,-8,2,7.0,1.0,1.0
1218,1,-87,-1002,2,7,6.0,0.0,0.0
1219,0,87,1002,-2,-7,-6.0,1.0,1.0
1220,1,-22,470,9,12,-5.0,1.0,1.0
1221,0,22,-470,-9,-12,5.0,0.0,0.0
1222,1,-93,-451,12,18,6.5,0.0,0.0
1223,0,93,451,-12,-18,-6.5,1.0,1.0
1224,1,-20,-200,2,-1,2.0,1.0,1.0
1225,0,20,200,-2,1,-2.0,0.0,0.0
1226,1,39,777,-6,-11,-8.0,0.0,0.0
1227,0,-39,-777,6,11,8.0,1.0,1.0
1228,1,-54,-302,11,15,9.0,0.0,0.0
1229,0,54,302,-11,-15,-9.0,1.0,1.0
1230,1,92,1220,-2,-12,-13.5,1.0,1.0
1231,0,-92,-1220,2,12,13.5,0.0,0.0
1232,1,54,163,-2,-4,-3.0,0.0,0.0
1233,0,-54,-163,2,4,3.0,1.0,1.0
1234,1,-28,-274,5,11,-3.5,1.0,1.0
1235,0,28,274,-5,-11,3.5,0.0,0.0
1236,1,-34,-771,1,5,3.5,0.0,0.0
1237,0,34,771,-1,-5,-3.5,1.0,1.0
1238,1,31,486,0,-14,-9.5,1.0,1.0
1239,0,-31,-486,0,14,9.5,0.0,0.0
1240,1,66,293,-3,-6,-4.0,0.0,0.0
1241,0,-66,-293,3,6,4.0,1.0,1.0
1242,1,91,982,-1,-19,-13.5,1.0,0.0
1243,0,-91,-982,1,19,13.5,0.0,1.0
1244,1,-5,-588,-9,4,1.0,1.0,1.0
1245,0,5,588,9,-4,-1.0,0.0,0.0
1246,1,-87,-531,10,8,-3.0,1.0,1.0
1247,0,87,531,-10,-8,3.0,0.0,0.0
1248,1,133,1211,-13,-11,-16.5,1.0,0.0
1249,0,-133,-1211,13,11,16.5,0.0,1.0
1250,1,7,464,-3,9,-3.0,0.0,0.0
1251,0,-7,-464,3,-9,3.0,1.0,1.0
1252,1,78,-147,-14,-14,-10.0,0.0,0.0
1253,0,-78,147,14,14,10.0,1.0,1.0
1254,1,81,997,-5,-9,-12.0,1.0,0.0
1255,0,-81,-997,5,9,12.0,0.0,1.0
1256,1,101,1003,-11,-15,-10.5,1.0,0.0
1257,0,-101,-1003,11,15,10.5,0.0,1.0
1258,1,-27,-423,2,-4,3.0,1.0,1.0
1259,0,27,423,-2,4,-3.0,0.0,0.0
1260,1,76,400,-4,-12,-8.5,1.0,0.0
1261,0,-76,-400,4,12,8.5,0.0,1.0
1262,1,49,-356,-12,-14,-9.0,1.0,1.0
1263,0,-49,356,12,14,9.0,0.0,0.0
1264,1,-5,76,-5,4,-3.0,0.0,0.0
1265,0,5,-76,5,-4,3.0,1.0,1.0
1266,1,32,764,3,-7,-7.0,1.0,0.0
1267,0,-32,-764,-3,7,7.0,0.0,1.0
1268,1,-160,-1354,14,20,9.0,1.0,1.0
1269,0,160,1354,-14,-20,-9.0,0.0,0.0
1270,1,157,506,-15,-22,-13.0,1.0,0.0
1271,0,-157,-506,15,22,13.0,0.0,1.0
1272,1,80,428,-1,-5,-10.0,1.0,1.0
1273,0,-80,-428,1,5,10.0,0.0,0.0
1274,1,104,37,-9,-7,-4.0,0.0,0.0
1275,0,-104,-37,9,7,4.0,1.0,1.0
1276,1,3,568,1,-1,-4.0,0.0,0.0
1277,0,-3,-568,-1,1,4.0,1.0,1.0
1278,1,9,-150,-13,1,-3.0,0.0,0.0
1279,0,-9,150,13,-1,3.0,1.0,1.0
1280,1,6,-99,-9,-3,3.0,0.0,0.0
1281,0,-6,99,9,3,-3.0,1.0,1.0
1282,1,11,-440,2,1,-3.0,1.0,1.0
1283,0,-11,440,-2,-1,3.0,0.0,0.0
1284,1,-273,-1448,15,29,14.5,0.0,1.0
1285,0,273,1448,-15,-29,-14.5,1.0,0.0
1286,1,84,563,-3,-4,-6.0,0.0,0.0
1287,0,-84,-563,3,4,6.0,1.0,1.0
1288,1,11,591,4,1,-6.0,0.0,0.0
1289,0,-11,-591,-4,-1,6.0,1.0,1.0
1290,1,-67,-318,13,19,3.0,1.0,1.0
1291,0,67,318,-13,-19,-3.0,0.0,0.0
1292,1,-44,349,7,-1,-7.5,1.0,1.0
1293,0,44,-349,-7,1,7.5,0.0,0.0
1294,1,-84,444,13,12,1.0,1.0,1.0
1295,0,84,-444,-13,-12,-1.0,0.0,0.0
1296,1,86,595,1,-14,-10.0,1.0,0.0
1297,0,-86,-595,-1,14,10.0,0.0,1.0
1298,1,174,805,-12,-26,-17.0,1.0,0.5
1299,0,-174,-805,12,26,17.0,0.0,0.5
1300,1,-44,-233,11,-1,-2.0,0.0,0.0
1301,0,44,233,-11,1,2.0,1.0,1.0
1302,1,-39,-67,10,1,-1.5,1.0,1.0
1303,0,39,67,-10,-1,1.5,0.0,0.0
1304,1,34,31,6,-15,-8.5,1.0,1.0
1305,0,-34,-31,-6,15,8.5,0.0,0.0
1306,1,-22,206,-10,8,3.0,1.0,1.0
1307,0,22,-206,10,-8,-3.0,0.0,0.0
1308,1,-1,-164,1,-4,-1.5,1.0,0.0
1309,0,1,164,-1,4,1.5,0.0,1.0
1310,1,-183,-1805,13,18,11.0,0.0,0.0
1311,0,183,1805,-13,-18,-11.0,1.0,1.0
1312,1,-30,336,6,2,-3.0,0.0,0.0
1313,0,30,-336,-6,-2,3.0,1.0,1.0
1314,1,-123,-1766,-4,21,11.0,1.0,1.0
1315,0,123,1766,4,-21,-11.0,0.0,0.0
1316,1,-233,-1675,6,28,10.5,0.0,0.0
1317,0,233,1675,-6,-28,-10.5,1.0,1.0
1318,1,-42,-291,3,9,1.5,0.0,0.0
1319,0,42,291,-3,-9,-1.5,1.0,1.0
1320,1,26,787,-7,-1,-3.0,1.0,0.0
1321,0,-26,-787,7,1,3.0,0.0,1.0
1322,1,49,1278,-12,-4,-6.0,1.0,0.5
1323,0,-49,-1278,12,4,6.0,0.0,0.5
1324,1,31,955,3,-9,-8.5,1.0,0.0
1325,0,-31,-955,-3,9,8.5,0.0,1.0
1326,1,1,1183,0,2,-7.0,1.0,0.0
1327,0,-1,-1183,0,-2,7.0,0.0,1.0
1328,1,86,362,-3,-14,-10.5,1.0,0.0
1329,0,-86,-362,3,14,10.5,0.0,1.0
1330,1,98,368,-6,-22,-11.0,1.0,1.0
1331,0,-98,-368,6,22,11.0,0.0,0.0
1332,1,-194,-679,1,23,9.0,0.0,1.0
1333,0,194,679,-1,-23,-9.0,1.0,0.0
1334,1,-19,255,-1,1,6.0,0.0,0.0
1335,0,19,-255,1,-1,-6.0,1.0,1.0
1336,1,68,485,-10,-16,-11.0,1.0,1.0
1337,0,-68,-485,10,16,11.0,0.0,0.0
1338,1,-180,-1484,11,24,8.0,1.0,1.0
1339,0,180,1484,-11,-24,-8.0,0.0,0.0
1340,1,-73,-218,15,11,3.5,0.0,0.0
1341,0,73,218,-15,-11,-3.5,1.0,1.0
1342,1,93,814,-4,-9,-3.0,0.0,0.0
1343,0,-93,-814,4,9,3.0,1.0,1.0
1344,1,-179,-1752,22,17,11.5,0.0,0.0
1345,0,179,1752,-22,-17,-11.5,1.0,1.0
1346,1,182,1899,-3,-20,-13.5,1.0,1.0
1347,0,-182,-1899,3,20,13.5,0.0,0.0
1348,1,-44,-781,2,2,4.0,1.0,1.0
1349,0,44,781,-2,-2,-4.0,0.0,0.0
1350,1,-120,-579,0,6,3.5,0.0,0.0
1351,0,120,579,0,-6,-3.5,1.0,1.0
1352,1,196,1903,-13,-25,-12.0,1.0,0.0
1353,0,-196,-1903,13,25,12.0,0.0,1.0
1354,1,-88,-347,4,16,3.0,0.0,0.0
1355,0,88,347,-4,-16,-3.0,1.0,1.0
1356,1,-71,-667,-1,10,3.0,1.0,1.0
1357,0,71,667,1,-10,-3.0,0.0,0.0
1358,1,70,134,-2,1,-3.5,1.0,1.0
1359,0,-70,-134,2,-1,3.5,0.0,0.0
1360,1,94,300,-13,-14,-10.0,1.0,0.0
1361,0,-94,-300,13,14,10.0,0.0,1.0
1362,1,154,720,-6,-14,-12.5,1.0,0.0
1363,0,-154,-720,6,14,12.5,0.0,1.0
1364,1,34,-702,0,6,-3.0,1.0,1.0
1365,0,-34,702,0,-6,3.0,0.0,0.0
1366,1,134,1366,-2,-20,-13.5,1.0,1.0
1367,0,-134,-1366,2,20,13.5,0.0,0.0
1368,1,132,491,-9,-20,-10.0,1.0,1.0
1369,0,-132,-491,9,20,10.0,0.0,0.0
1370,1,-116,-563,-1,14,-2.0,1.0,1.0
1371,0,116,563,1,-14,2.0,0.0,0.0
1372,1,19,-625,-10,6,-8.0,1.0,0.0
1373,0,-19,625,10,-6,8.0,0.0,1.0
1374,1,39,-295,2,-3,-1.5,1.0,1.0
1375,0,-39,295,-2,3,1.5,0.0,0.0
1376,1,-91,-1344,-9,3,3.5,0.0,0.0
1377,0,91,1344,9,-3,-3.5,1.0,1.0
1378,1,-106,-1715,2,17,6.0,0.0,0.0
1379,0,106,1715,-2,-17,-6.0,1.0,1.0
1380,1,122,427,0,-8,-9.0,1.0,0.0
1381,0,-122,-427,0,8,9.0,0.0,1.0
1382,1,187,2492,-4,-16,-15.0,0.0,0.0
1383,0,-187,-2492,4,16,15.0,1.0,1.0
1384,1,199,1335,-13,-24,-13.5,1.0,0.0
1385,0,-199,-1335,13,24,13.5,0.0,1.0
1386,1,-124,-1334,13,13,5.0,1.0,1.0
1387,0,124,1334,-13,-13,-5.0,0.0,0.0
1388,1,76,1160,5,-8,-3.5,1.0,1.0
1389,0,-76,-1160,-5,8,3.5,0.0,0.0
1390,1,-38,-953,7,5,4.0,0.0,0.0
1391,0,38,953,-7,-5,-4.0,1.0,1.0
1392,1,-221,-895,18,25,8.0,0.0,1.0
1393,0,221,895,-18,-25,-8.0,1.0,0.0
1394,1,180,859,-12,-14,-6.0,1.0,1.0
1395,0,-180,-859,12,14,6.0,0.0,0.0
1396,1,-69,-382,3,-1,1.0,1.0,1.0
